strain,tempreture,strain_rate,flow_stress
0.306287417,100,0.003,78.66300458
0.306366658,100,0.003,78.65677144
0.306411942,100,0.003,78.65320966
0.306479871,100,0.003,78.64786697
0.306547805,100,0.003,78.64252429
0.306581774,100,0.003,78.63985295
0.306661039,100,0.003,78.63361981
0.30674031,100,0.003,78.62738668
0.306785611,100,0.003,78.62382489
0.306864892,100,0.003,78.61759176
0.306944179,100,0.003,78.61135863
0.306978161,100,0.003,78.60868729
0.307057458,100,0.003,78.60245416
0.307091444,100,0.003,78.59978282
0.307170749,100,0.003,78.59354969
0.30723873,100,0.003,78.588207
0.307284053,100,0.003,78.58464521
0.307363374,100,0.003,78.57841208
0.307442701,100,0.003,78.57217895
0.307488033,100,0.003,78.56861716
0.307578704,100,0.003,78.56149358
0.307646713,100,0.003,78.5561509
0.307680719,100,0.003,78.55347956
0.307760071,100,0.003,78.54724643
0.307828092,100,0.003,78.54190374
0.307862104,100,0.003,78.5392324
0.307941471,100,0.003,78.53299927
0.307975487,100,0.003,78.53032793
0.308066202,100,0.003,78.52320435
0.308145585,100,0.003,78.51697122
0.308190949,100,0.003,78.51340943
0.308270342,100,0.003,78.5071763
0.308338397,100,0.003,78.50183362
0.30838377,100,0.003,78.49827183
0.308451834,100,0.003,78.49292914
0.308531247,100,0.003,78.48669601
0.308565283,100,0.003,78.48402467
0.308644706,100,0.003,78.47779154
0.308690093,100,0.003,78.47422975
0.308769525,100,0.003,78.46799662
0.308860312,100,0.003,78.46087304
0.30889436,100,0.003,78.4582017
0.308973808,100,0.003,78.45196857
0.309041912,100,0.003,78.44662588
0.309075965,100,0.003,78.44395454
0.309155428,100,0.003,78.43772141
0.309223544,100,0.003,78.43237873
0.309268957,100,0.003,78.42881694
0.309348435,100,0.003,78.42258381
0.309439275,100,0.003,78.41546023
0.309473342,100,0.003,78.41278889
0.309552837,100,0.003,78.40655575
0.309586908,100,0.003,78.40388441
0.309666411,100,0.003,78.39765128
0.309734562,100,0.003,78.3923086
0.309779999,100,0.003,78.44274762
0.309848157,100,0.003,78.43740126
0.309939043,100,0.003,78.43027277
0.309973127,100,0.003,78.42759959
0.310064023,100,0.003,78.4204711
0.310143565,100,0.003,78.41423368
0.310177656,100,0.003,78.4115605
0.310257206,100,0.003,78.40532307
0.310325397,100,0.003,78.39997671
0.310359495,100,0.003,78.39730352
0.310427693,100,0.003,78.39195716
0.310473161,100,0.003,78.38839292
0.310552735,100,0.003,78.38215549
0.310632315,100,0.003,78.37591807
0.310677792,100,0.003,78.37235382
0.310757382,100,0.003,78.3661164
0.310836979,100,0.003,78.35987897
0.310871094,100,0.003,78.35720579
0.310950699,100,0.003,78.35096837
0.311018938,100,0.003,78.345622
0.311064433,100,0.003,78.34205776
0.311132679,100,0.003,78.3367114
0.311178179,100,0.003,78.33314715
0.311269185,100,0.003,78.32601867
0.311348823,100,0.003,78.31978124
0.311394332,100,0.003,78.316217
0.31147398,100,0.003,78.30997957
0.311542254,100,0.003,78.30463321
0.311576393,100,0.003,78.30196003
0.311644674,100,0.003,78.29661366
0.311724341,100,0.003,78.29037624
0.311758486,100,0.003,78.28770306
0.311838162,100,0.003,78.28146563
0.311917845,100,0.003,78.27522821
0.311963381,100,0.003,78.27166396
0.312043073,100,0.003,78.26542654
0.312088615,100,0.003,78.2618623
0.312156931,100,0.003,78.25651593
0.312236639,100,0.003,78.25027851
0.312270802,100,0.003,78.24760533
0.312350519,100,0.003,78.2413679
0.312430242,100,0.003,78.23513048
0.312464411,100,0.003,78.23245729
0.312555535,100,0.003,78.22532881
0.312635275,100,0.003,78.21909138
0.312680843,100,0.003,78.21552714
0.312760593,100,0.003,78.20928971
0.312828955,100,0.003,78.20394335
0.312863138,100,0.003,78.20127017
0.312931507,100,0.003,78.1959238
0.312977089,100,0.003,78.19235956
0.313045466,100,0.003,78.1870132
0.313125244,100,0.003,78.18077577
0.313170835,100,0.003,78.17721153
0.313250624,100,0.003,78.1709741
0.313330419,100,0.003,78.16473668
0.313364619,100,0.003,78.1620635
0.313444424,100,0.003,78.15582607
0.313512832,100,0.003,78.15047971
0.313558441,100,0.003,78.14691546
0.313626858,100,0.003,78.1415691
0.313672471,100,0.003,78.13800486
0.313763705,100,0.003,78.13087637
0.313843541,100,0.003,78.12463895
0.313889165,100,0.003,78.1210747
0.313980418,100,0.003,78.11394622
0.314048863,100,0.003,78.10859985
0.314083088,100,0.003,78.10592667
0.31416295,100,0.003,78.09968925
0.314231408,100,0.003,78.09434288
0.314265638,100,0.003,78.0916697
0.314345515,100,0.003,78.08543228
0.314425397,100,0.003,78.07919485
0.314459635,100,0.003,78.07652167
0.314539527,100,0.003,78.07028424
0.314585182,100,0.003,78.06672
0.314665084,100,0.003,78.06048258
0.314733576,100,0.003,78.05513621
0.314973336,100,0.003,78.03642394
0.315053269,100,0.003,78.03018651
0.315144629,100,0.003,78.02305803
0.315178891,100,0.003,78.07264327
0.31525884,100,0.003,78.06640167
0.315304528,100,0.003,78.06283504
0.315373065,100,0.003,78.0574851
0.315441605,100,0.003,78.05213515
0.315487302,100,0.003,78.04856852
0.315555851,100,0.003,78.04321857
0.31563583,100,0.003,78.03697697
0.315670109,100,0.003,78.034302
0.315761525,100,0.003,78.02716874
0.315841521,100,0.003,78.02092714
0.315875807,100,0.003,78.01825216
0.315955812,100,0.003,78.01201056
0.316035823,100,0.003,78.00576896
0.316070116,100,0.003,78.00309399
0.316138705,100,0.003,77.99774404
0.316173001,100,0.003,77.99506907
0.316253029,100,0.003,77.93662514
0.316344499,100,0.003,77.92949665
0.316390237,100,0.003,77.92593241
0.316470283,100,0.003,77.91969498
0.316561772,100,0.003,77.9125665
0.316596083,100,0.003,77.90989332
0.316664707,100,0.003,77.90454695
0.316733337,100,0.003,77.89920059
0.316779092,100,0.003,77.89563634
0.31684773,100,0.003,77.89028998
0.316927813,100,0.003,77.88405255
0.316973577,100,0.003,77.88048831
0.31705367,100,0.003,77.87425089
0.317087997,100,0.003,77.8715777
0.3171681,100,0.003,77.86534028
0.317248208,100,0.003,77.85910285
0.317282542,100,0.003,77.85642967
0.31736266,100,0.003,77.85019225
0.317431337,100,0.003,77.84484588
0.317465678,100,0.003,77.8421727
0.31754581,100,0.003,77.83593528
0.317637398,100,0.003,77.8809369
0.317683195,100,0.003,77.87737027
0.317774795,100,0.003,77.87023701
0.317809147,100,0.003,77.86756204
0.317889307,100,0.003,77.86132044
0.317958021,100,0.003,77.85597049
0.318003832,100,0.003,77.85240386
0.318072554,100,0.003,77.84705391
0.318152735,100,0.003,77.84081231
0.3181871,100,0.003,77.83813734
0.31826729,100,0.003,77.83189574
0.318347487,100,0.003,77.82565413
0.318393316,100,0.003,77.8220875
0.318473523,100,0.003,77.8158459
0.318553736,100,0.003,77.8096043
0.318588115,100,0.003,77.80692932
0.318656877,100,0.003,77.80157938
0.318691259,100,0.003,77.79890441
0.31877149,100,0.003,77.7926628
0.318851727,100,0.003,77.7864212
0.31889758,100,0.003,77.78285457
0.318977827,100,0.003,77.77661297
0.319069546,100,0.003,77.7174242
0.319103942,100,0.003,77.71475102
0.319184206,100,0.003,77.70851359
0.319253009,100,0.003,77.70316723
0.319287412,100,0.003,77.70049405
0.319356222,100,0.003,77.69514768
0.319436506,100,0.003,77.68891026
0.319482385,100,0.003,77.68534602
0.319562679,100,0.003,77.62563348
0.319597093,100,0.003,77.62296213
0.319688869,100,0.003,77.61583856
0.319769179,100,0.003,77.60960542
0.319815074,100,0.003,77.60604364
0.31988392,100,0.003,77.60070095
0.319952771,100,0.003,77.59535827
0.319998674,100,0.003,77.59179648
0.320067533,100,0.003,77.58645379
0.320159352,100,0.003,77.57933022
0.320193786,100,0.003,77.57665887
0.320274137,100,0.003,77.57042574
0.320320055,100,0.003,77.56686395
0.320411897,100,0.003,77.55974038
0.320480784,100,0.003,77.55439769
0.32051523,100,0.003,77.55172635
0.320584124,100,0.003,77.54638367
0.320664506,100,0.003,77.54015054
0.320710442,100,0.003,77.53658875
0.32077935,100,0.003,77.58465616
0.320871234,100,0.003,77.57752767
0.320905693,100,0.003,77.57485449
0.320997589,100,0.003,77.567726
0.321066516,100,0.003,77.56237964
0.321112471,100,0.003,77.5588154
0.321181406,100,0.003,77.55346903
0.321215876,100,0.003,77.55079585
0.321284818,100,0.003,77.54544948
0.321365257,100,0.003,77.53921206
0.321411225,100,0.003,77.53564782
0.321491674,100,0.003,77.52941039
0.321583624,100,0.003,77.46891475
0.321629602,100,0.003,77.46535296
0.321698573,100,0.003,77.46001028
0.321779046,100,0.003,77.45377715
0.321813536,100,0.003,77.45110581
0.321894017,100,0.003,77.44487267
0.321963006,100,0.003,77.4928769
0.321997503,100,0.003,77.49020372
0.322077999,100,0.003,77.4839663
0.3221125,100,0.003,77.48129311
0.322204506,100,0.003,77.47416463
0.322285019,100,0.003,77.4679272
0.32233103,100,0.003,77.46436296
0.322400049,100,0.003,77.4590166
0.322480578,100,0.003,77.50465742
0.322515092,100,0.003,77.50198244
0.32259563,100,0.003,77.49574084
0.322664668,100,0.003,77.49039089
0.322710696,100,0.003,77.48682426
0.322802758,100,0.003,77.479691
0.322837283,100,0.003,77.47701603
0.322929357,100,0.003,77.46988277
0.323009928,100,0.003,77.46364117
0.323044461,100,0.003,77.4609662
0.323113529,100,0.003,77.45561625
0.323194116,100,0.003,77.44937465
0.323228655,100,0.003,77.44669968
0.323297736,100,0.003,77.44134973
0.323378337,100,0.003,77.43510813
0.323424398,100,0.003,77.4315415
0.323505009,100,0.003,77.42529989
0.323585627,100,0.003,77.41905829
0.323631697,100,0.003,77.41549166
0.323712325,100,0.003,77.40925006
0.323746882,100,0.003,77.40657509
0.323827519,100,0.003,77.45358102
0.323896642,100,0.003,77.44822739
0.323931205,100,0.003,77.44555058
0.32402338,100,0.003,77.43841241
0.324104039,100,0.003,77.43216652
0.324150133,100,0.003,77.42859743
0.324242328,100,0.003,77.42145927
0.324311479,100,0.003,77.41610564
0.324346057,100,0.003,77.41342883
0.324415216,100,0.003,77.4080752
0.324461324,100,0.003,77.40450612
0.324530491,100,0.003,77.39915249
0.324611191,100,0.003,77.3929066
0.324645779,100,0.003,77.39022978
0.324726489,100,0.003,77.38398389
0.324818737,100,0.003,77.32365093
0.324853332,100,0.003,77.32097596
0.324934058,100,0.003,77.31473436
0.325014791,100,0.003,77.36167711
0.325049393,100,0.003,77.3590003
0.3251186,100,0.003,77.35364667
0.325199348,100,0.003,77.34740078
0.325233957,100,0.003,77.34472396
0.325326251,100,0.003,77.3375858
0.325360864,100,0.003,77.33490898
0.32545317,100,0.003,77.32777081
0.325545485,100,0.003,77.32063265
0.325580105,100,0.003,77.31795583
0.32566089,100,0.003,77.31170994
0.32573014,100,0.003,77.30635631
0.325764767,100,0.003,77.35682398
0.325834024,100,0.003,77.35146668
0.325914829,100,0.003,77.34521649
0.325961007,100,0.003,77.34164495
0.326041823,100,0.003,77.33539476
0.32607646,100,0.003,77.3327161
0.326157286,100,0.003,77.32646591
0.326249666,100,0.003,77.31932284
0.32628431,100,0.003,77.31664419
0.326353603,100,0.003,77.31128688
0.326434451,100,0.003,77.30503669
0.326469102,100,0.003,77.30235804
0.326549959,100,0.003,77.29610785
0.326630823,100,0.003,77.28985765
0.326677033,100,0.003,77.28628612
0.326769461,100,0.003,77.27914304
0.326850343,100,0.003,77.27289285
0.326885008,100,0.003,77.2702142
0.326965899,100,0.003,77.3170447
0.327000568,100,0.003,77.3143642
0.327069911,100,0.003,77.30900322
0.327150816,100,0.003,77.30274873
0.327185492,100,0.003,77.30006824
0.327254848,100,0.003,77.29470725
0.327347329,100,0.003,77.28755927
0.327393573,100,0.003,77.28398528
0.327474505,100,0.003,77.27773079
0.32754388,100,0.003,77.27236981
0.327590133,100,0.003,77.26879582
0.327659516,100,0.003,77.26343483
0.327728905,100,0.003,77.25807384
0.327775166,100,0.003,77.25449985
0.327856129,100,0.003,77.24824537
0.327890829,100,0.003,77.24556487
0.327983369,100,0.003,77.23841689
0.328075918,100,0.003,77.23126891
0.328110626,100,0.003,77.22858841
0.328191616,100,0.003,77.22233393
0.328272612,100,0.003,77.21607945
0.328307327,100,0.003,77.21339895
0.32837676,100,0.003,77.20803797
0.328457772,100,0.003,77.20178348
0.328492493,100,0.003,77.19910299
0.328573514,100,0.003,77.1928485
0.328619814,100,0.003,77.18927451
0.328700846,100,0.003,77.18302003
0.328781883,100,0.003,77.17676554
0.328816616,100,0.003,77.17408505
0.328897663,100,0.003,77.16783056
0.328967137,100,0.003,77.16246958
0.329013456,100,0.003,77.15889559
0.329082938,100,0.003,77.1535346
0.329164007,100,0.003,77.14728012
0.329210335,100,0.003,77.14370612
0.329302997,100,0.003,77.13655814
0.329384084,100,0.003,77.13030366
0.329430422,100,0.003,77.12672967
0.329511519,100,0.003,77.12047518
0.329546277,100,0.003,77.11779469
0.329615796,100,0.003,77.1124337
0.32968532,100,0.003,77.10707271
0.329731672,100,0.003,77.10349872
0.329801204,100,0.003,77.09813774
0.329882331,100,0.003,77.09188325
0.329928692,100,0.003,77.08830926
0.33000983,100,0.003,77.08205478
0.330090974,100,0.003,77.02288522
0.330137344,100,0.003,77.01931369
0.330206905,100,0.003,77.01395638
0.330288065,100,0.003,77.00770619
0.33032285,100,0.003,77.00502754
0.330392423,100,0.003,76.99967023
0.330438808,100,0.003,77.04899536
0.330519986,100,0.003,77.04274087
0.33061277,100,0.003,77.03559289
0.330647566,100,0.003,77.0329124
0.330740362,100,0.003,77.02576442
0.330809964,100,0.003,77.02040343
0.330856369,100,0.003,77.01682944
0.330925979,100,0.003,77.01146845
0.330995594,100,0.003,77.05754584
0.331030404,100,0.003,77.05486356
0.33111163,100,0.003,77.04860489
0.331158049,100,0.003,77.04502852
0.331239286,100,0.003,77.03876985
0.331320529,100,0.003,77.03251119
0.331366957,100,0.003,77.02893481
0.331448212,100,0.003,77.02267615
0.331517863,100,0.003,77.01731158
0.3315643,100,0.003,77.0137352
0.33163396,100,0.003,77.00837064
0.331715236,100,0.003,77.00211197
0.33175007,100,0.003,76.99942969
0.331831356,100,0.003,76.99317103
0.331877807,100,0.003,76.98959465
0.331970717,100,0.003,76.98244189
0.332063635,100,0.003,76.97528913
0.332098482,100,0.003,76.97260685
0.332168179,100,0.003,76.96724228
0.332237881,100,0.003,76.96187771
0.332284351,100,0.003,76.95830134
0.332354061,100,0.003,76.95293677
0.332435396,100,0.003,76.94667811
0.332470255,100,0.003,76.94399582
0.332551599,100,0.003,76.93773716
0.332644571,100,0.003,76.9305844
0.332691061,100,0.003,76.92700802
0.332772423,100,0.003,76.92074936
0.33279567,100,0.003,76.91896117
0.33287704,100,0.003,76.91270251
0.332946792,100,0.003,76.90733794
0.332993295,100,0.003,76.90376156
0.333063054,100,0.003,76.898397
0.333156075,100,0.003,76.89124424
0.333190959,100,0.003,76.88856195
0.333283991,100,0.003,76.8814092
0.333365401,100,0.003,76.87515054
0.333400293,100,0.003,76.87246825
0.333481713,100,0.003,76.86620959
0.333551506,100,0.003,76.86084502
0.333586405,100,0.003,76.85816274
0.333656205,100,0.003,76.85279817
0.333702742,100,0.003,76.84922179
0.333784186,100,0.003,76.84296313
0.333865637,100,0.003,76.83670447
0.333912183,100,0.003,76.83312809
0.333993644,100,0.003,76.82686943
0.334075112,100,0.003,76.82061076
0.334110029,100,0.003,76.81792848
0.334191506,100,0.003,76.81166982
0.334261349,100,0.003,76.80630525
0.334307914,100,0.003,76.80272887
0.334377765,100,0.003,76.7973643
0.334424335,100,0.003,76.79378792
0.334517482,100,0.003,76.78663517
0.334598992,100,0.003,76.7803765
0.334657218,100,0.003,76.77590603
0.334727094,100,0.003,76.77054146
0.334796974,100,0.003,76.7651769
0.334831916,100,0.003,76.76249461
0.334901804,100,0.003,76.75713004
0.334983346,100,0.003,76.75087138
0.335018294,100,0.003,76.7481891
0.335099845,100,0.003,76.74193044
0.335193055,100,0.003,76.73477768
0.335228011,100,0.003,76.73209539
0.335309579,100,0.003,76.72583673
0.335356193,100,0.003,76.77489754
0.335437772,100,0.003,76.76863459
0.335507702,100,0.003,76.76326634
0.335554325,100,0.003,76.75968751
0.335624263,100,0.003,76.75431926
0.335705864,100,0.003,76.7480563
0.335752496,100,0.003,76.74447747
0.335834107,100,0.003,76.73821451
0.335927385,100,0.003,76.73105685
0.335974027,100,0.003,76.72747802
0.336043995,100,0.003,76.72210977
0.336078981,100,0.003,76.71942564
0.336160619,100,0.003,76.71316269
0.336230599,100,0.003,76.70779444
0.336265591,100,0.003,76.70511032
0.336347244,100,0.003,76.69884736
0.336428904,100,0.003,76.6925844
0.336463903,100,0.003,76.68990028
0.33655724,100,0.003,76.68274261
0.336638917,100,0.003,76.67647966
0.336673924,100,0.003,76.67379553
0.33675561,100,0.003,76.66753258
0.336825632,100,0.003,76.71472423
0.336860645,100,0.003,76.71203826
0.336942347,100,0.003,76.70577101
0.336989037,100,0.003,76.70218973
0.337070749,100,0.003,76.69592248
0.337152468,100,0.003,76.68965523
0.337199167,100,0.003,76.68607394
0.337292573,100,0.003,76.67891137
0.337362633,100,0.003,76.67353944
0.337397665,100,0.003,76.67085348
0.33747941,100,0.003,76.66458623
0.337549483,100,0.003,76.6592143
0.337584522,100,0.003,76.65652833
0.337666283,100,0.003,76.65026108
0.33774805,100,0.003,76.64399383
0.337794777,100,0.003,76.64041255
0.337876556,100,0.003,76.6341453
0.337911605,100,0.003,76.63145933
0.337993393,100,0.003,76.62519208
0.338075187,100,0.003,76.61892483
0.338110244,100,0.003,76.61623887
0.338192048,100,0.003,76.60997162
0.338262171,100,0.003,76.60459969
0.338308922,100,0.003,76.6010184
0.338390742,100,0.003,76.59475115
0.338484259,100,0.003,76.58758858
0.338531021,100,0.003,76.58400729
0.338612859,100,0.003,76.57774004
0.338683012,100,0.003,76.62483048
0.338729783,100,0.003,76.62124674
0.338799944,100,0.003,76.61587113
0.338835026,100,0.003,76.61318333
0.338905194,100,0.003,76.60780772
0.338987063,100,0.003,76.60153617
0.339022152,100,0.003,76.59884837
0.33910403,100,0.003,76.59257683
0.339197614,100,0.003,76.58540935
0.33923271,100,0.003,76.58272154
0.339314606,100,0.003,76.57645
0.339396508,100,0.003,76.57017845
0.339431611,100,0.003,76.56749065
0.339501821,100,0.003,76.56211504
0.339536928,100,0.003,76.61184482
0.339630552,100,0.003,76.60467244
0.339712481,100,0.003,76.5983966
0.3397593,100,0.003,76.5948104
0.339852945,100,0.003,76.58763802
0.339934891,100,0.003,76.58136218
0.339970013,100,0.003,76.57867254
0.34005197,100,0.003,76.5723967
0.340122223,100,0.003,76.56701741
0.340157352,100,0.003,76.56432776
0.340239323,100,0.003,76.55805192
0.340274456,100,0.003,76.55536228
0.340356437,100,0.003,76.54908644
0.340450138,100,0.003,76.54191406
0.340485278,100,0.003,76.53922441
0.340567277,100,0.003,76.53294857
0.340649282,100,0.003,76.52667273
0.340684429,100,0.003,76.52398309
0.340754727,100,0.003,76.5186038
0.340836747,100,0.003,76.51232796
0.340871901,100,0.003,76.50963832
0.340953931,100,0.003,76.50336248
0.341047688,100,0.003,76.49619009
0.34109457,100,0.003,76.54352542
0.341176618,100,0.003,76.5372454
0.341211784,100,0.003,76.53455396
0.341293842,100,0.003,76.52827395
0.341364183,100,0.003,76.52289108
0.341411079,100,0.003,76.5193025
0.341481428,100,0.003,76.51391963
0.341563509,100,0.003,76.50763961
0.341598688,100,0.003,76.50494817
0.341680778,100,0.003,76.49866816
0.341762874,100,0.003,76.49238814
0.341809789,100,0.003,76.48879956
0.341891896,100,0.003,76.48251955
0.34197401,100,0.003,76.47623953
0.342009204,100,0.003,76.4735481
0.342079595,100,0.003,76.46816522
0.342126525,100,0.003,76.46457664
0.342196925,100,0.003,76.45919377
0.342279064,100,0.003,76.45291376
0.342326003,100,0.003,76.44932518
0.342419889,100,0.003,76.44214802
0.342502046,100,0.003,76.435868
0.342548996,100,0.003,76.43227942
0.342619425,100,0.003,76.42689655
0.342701599,100,0.003,76.42061653
0.342736818,100,0.003,76.4179251
0.342807261,100,0.003,76.41254223
0.34288945,100,0.003,76.40626221
0.342924676,100,0.003,76.40357077
0.343006874,100,0.003,76.39729076
0.343053848,100,0.003,76.39370218
0.343147802,100,0.003,76.38652502
0.343218273,100,0.003,76.38114215
0.343265257,100,0.003,76.37755357
0.343335737,100,0.003,76.3721707
0.343417969,100,0.003,76.36589068
0.343453214,100,0.003,76.36319924
0.343535456,100,0.003,76.40912764
0.343617705,100,0.003,76.40284333
0.343664707,100,0.003,76.3992523
0.343746967,100,0.003,76.39296799
0.343793975,100,0.003,76.38937695
0.343876245,100,0.003,76.38309264
0.343958522,100,0.003,76.37680833
0.343982031,100,0.003,76.37501282
0.344064317,100,0.003,76.36872851
0.344134853,100,0.003,76.36334195
0.34418188,100,0.003,76.35975092
0.344252424,100,0.003,76.35436437
0.344346491,100,0.003,76.3471823
0.344381768,100,0.003,76.34448902
0.344475847,100,0.003,76.33730696
0.344511129,100,0.003,76.33461368
0.34460522,100,0.003,76.32743161
0.344675794,100,0.003,76.32204506
0.344711083,100,0.003,76.31935179
0.344781664,100,0.003,76.31396523
0.344864016,100,0.003,76.35982002
0.344899312,100,0.003,76.3571249
0.344993439,100,0.003,76.34993793
0.345087576,100,0.003,76.34275095
0.345122879,100,0.003,76.34005584
0.345205259,100,0.003,76.33376723
0.345275875,100,0.003,76.328377
0.345322956,100,0.003,76.32478351
0.34539358,100,0.003,76.31939328
0.345428895,100,0.003,76.31669817
0.345499527,100,0.003,76.31130793
0.345581938,100,0.003,76.30501933
0.345629032,100,0.003,76.30142584
0.345711454,100,0.003,76.29513724
0.345805658,100,0.003,76.28795026
0.345840987,100,0.003,76.28525515
0.345923425,100,0.003,76.27896654
0.345994093,100,0.003,76.2214961
0.346041207,100,0.003,76.26998282
0.346111882,100,0.003,76.26459259
0.346194344,100,0.003,76.25830399
0.346241467,100,0.003,76.2547105
0.346323939,100,0.003,76.2484219
0.346371069,100,0.003,76.24482841
0.346465335,100,0.003,76.23764143
0.346536041,100,0.003,76.2322512
0.34658318,100,0.003,76.22865771
0.346653894,100,0.003,76.22326748
0.346724613,100,0.003,76.21787725
0.346759974,100,0.003,76.21518213
0.346830701,100,0.003,76.2097919
0.346913221,100,0.003,76.2035033
0.346960379,100,0.003,76.19990981
0.347054701,100,0.003,76.19272284
0.347137239,100,0.003,76.18643423
0.347172615,100,0.003,76.18373912
0.347255164,100,0.003,76.17745051
0.347290544,100,0.003,76.1747554
0.347373102,100,0.003,76.16846679
0.347443872,100,0.003,76.16307656
0.347479259,100,0.003,76.16038145
0.34757363,100,0.003,76.15319447
0.347656211,100,0.003,76.19889958
0.347703404,100,0.003,76.19530364
0.347797796,100,0.003,76.18811176
0.347868596,100,0.003,76.18271785
0.347915798,100,0.003,76.1791219
0.347986607,100,0.003,76.17372799
0.348022013,100,0.003,76.17103104
0.348092828,100,0.003,76.16563712
0.348175453,100,0.003,76.15934423
0.348210866,100,0.003,76.15664727
0.3482935,100,0.003,76.15035437
0.348387948,100,0.003,76.14316249
0.348423368,100,0.003,76.14046553
0.348517828,100,0.003,76.13327365
0.348588678,100,0.003,76.12787974
0.348624106,100,0.003,76.12518278
0.348694964,100,0.003,76.11978887
0.348777638,100,0.003,76.11349597
0.348824884,100,0.003,76.10990003
0.348907569,100,0.003,76.10360713
0.348954821,100,0.003,76.10001119
0.349037517,100,0.003,76.09371829
0.349132035,100,0.003,76.13844345
0.349167481,100,0.003,76.13574465
0.349250195,100,0.003,76.12944746
0.349321097,100,0.003,76.12404987
0.349356551,100,0.003,76.12135107
0.34943928,100,0.003,76.11505388
0.349510196,100,0.003,76.10965629
0.349557476,100,0.003,76.10605789
0.349640222,100,0.003,76.0997607
0.349722974,100,0.003,76.09346351
0.349770265,100,0.003,76.08986511
0.349853028,100,0.003,76.08356792
0.3498885,100,0.003,76.08086913
0.349959448,100,0.003,76.07547153
0.350042227,100,0.003,76.06917434
0.350077706,100,0.003,76.06647555
0.350160495,100,0.003,76.11064031
0.350255119,100,0.003,76.10343874
0.350290605,100,0.003,76.10073815
0.350385242,100,0.003,76.09353659
0.350468056,100,0.003,76.08723522
0.35050355,100,0.003,76.08453463
0.350586374,100,0.003,76.07823326
0.350621872,100,0.003,76.07553268
0.350704706,100,0.003,76.06923131
0.350775712,100,0.003,76.06383013
0.350811217,100,0.003,76.06112955
0.350894066,100,0.003,76.05482818
0.350976923,100,0.003,76.04852681
0.351024272,100,0.003,76.04492603
0.35110714,100,0.003,76.03862466
0.351190014,100,0.003,76.03232329
0.351225533,100,0.003,76.0296227
0.351308417,100,0.003,76.02332133
0.351379466,100,0.003,76.01792016
0.351414992,100,0.003,76.01521957
0.351497892,100,0.003,76.0089182
0.351545266,100,0.003,76.00531742
0.351628177,100,0.003,75.99901605
0.35172294,100,0.003,75.99181448
0.351758478,100,0.003,75.9891139
0.351853254,100,0.003,75.98191233
0.351924341,100,0.003,75.97651116
0.351959887,100,0.003,75.97381057
0.352030982,100,0.003,75.9684094
0.352113933,100,0.003,75.96210803
0.352149485,100,0.003,75.95940744
0.352232446,100,0.003,75.95310607
0.352279855,100,0.003,75.94950529
0.352362826,100,0.003,75.94320392
0.352457659,100,0.003,75.93600235
0.352493223,100,0.003,75.93330177
0.352564356,100,0.003,75.92790059
0.352647351,100,0.003,75.92159922
0.352682923,100,0.003,75.91889864
0.352754069,100,0.003,75.91349746
0.35283708,100,0.003,75.95892113
0.352884518,100,0.003,75.9553179
0.3529794,100,0.003,75.94811143
0.353062429,100,0.003,75.94180576
0.353109878,100,0.003,75.93820253
0.353192918,100,0.003,75.93189686
0.353228509,100,0.003,75.92919444
0.353299694,100,0.003,75.92378958
0.353370885,100,0.003,75.91838473
0.353418348,100,0.003,75.91478149
0.353501413,100,0.003,75.90847583
0.353572618,100,0.003,75.90307097
0.353620091,100,0.003,75.89946774
0.353703174,100,0.003,75.89316207
0.353786263,100,0.003,75.88685641
0.353833746,100,0.003,75.88325317
0.353904974,100,0.003,75.87784832
0.353988081,100,0.003,75.87154266
0.3540237,100,0.003,75.86884023
0.354094942,100,0.003,75.86343538
0.354142439,100,0.003,75.85983214
0.354225565,100,0.003,75.85352648
0.354320575,100,0.003,75.84632
0.354368083,100,0.003,75.84271677
0.354451228,100,0.003,75.8364111
0.354534379,100,0.003,75.83010544
0.354570018,100,0.003,75.82740301
0.354641299,100,0.003,75.82199816
0.354712585,100,0.003,75.86822143
0.35474823,100,0.003,75.86551716
0.354831406,100,0.003,75.8592072
0.354878939,100,0.003,75.85560151
0.354962126,100,0.003,75.84929155
0.35504532,100,0.003,75.8429816
0.355104749,100,0.003,75.83847449
0.355176068,100,0.003,75.83306595
0.35525928,100,0.003,75.82675599
0.355294944,100,0.003,75.82405173
0.355378166,100,0.003,75.81774177
0.355449505,100,0.003,75.86392332
0.355497066,100,0.003,75.86031518
0.355580305,100,0.003,75.85400093
0.355675444,100,0.003,75.84678464
0.355711123,100,0.003,75.84407853
0.355794379,100,0.003,75.83776428
0.355841958,100,0.003,75.83415614
0.355913329,100,0.003,75.82874392
0.355984706,100,0.003,75.82333171
0.356032293,100,0.003,75.81972357
0.356103679,100,0.003,75.81431135
0.356186968,100,0.003,75.8079971
0.356222665,100,0.003,75.80529099
0.356317865,100,0.003,75.7980747
0.356401172,100,0.003,75.79176045
0.356436877,100,0.003,75.78905435
0.356520194,100,0.003,75.78274009
0.356603518,100,0.003,75.77642584
0.35663923,100,0.003,75.77371974
0.356710659,100,0.003,75.76830752
0.356758281,100,0.003,75.76469938
0.356841624,100,0.003,75.75838513
0.356924975,100,0.003,75.75207087
0.356972607,100,0.003,75.74846273
0.357055969,100,0.003,75.74214848
0.357139337,100,0.003,75.73583423
0.35718698,100,0.003,75.73222609
